market,symbol,holder_name,holding_pct,rank
us,OWL,"Hightower Advisors, LLC",1.5993,14
us,OWL,"UBS Financial Services, Inc.",1.4179,15
us,OWL,Norges Bank Investment Management (NBIM),1.393,16
us,OWL,J.P. Morgan Securities LLC,1.0112,17
us,OWL,Advent International L.P.,0.9895,18
us,OWL,Reade Street Capital Management,0.9271,19
us,OWL,Renaissance Technologies LLC,0.8975,20
us,OWLS,"SBI Digital Strategic Investments Co, Ltd",40.4723,1
us,OWLS,Wang (Chun-Kai),8.2206,2
us,OWLS,Hsu (Te-Yung),2.5105,3
us,OWLS,Lin (Wei-Li),1.1897,4
us,OWLS,Wang (Kang-ho),0.817,5
us,OWLS,Wang (Hsiang-Chih),0.6411,6
us,OWLS,Morgan Stanley & Co. LLC,0.5862,7
us,OWLS,Hsieh (Chung-Han),0.5287,8
us,OWLS,Yu (Chih-Chang),0.2974,9
us,OWLS,"Geode Capital Management, L.L.C.",0.0957,10
us,OWLS,Lu (Ying),0.0349,11
us,OWLS,Chung (Ting An),0.0341,12
us,OWLS,Liu (Tzu-chu),0.0268,13
us,OWLS,Tsai (Hsing-Ju),0.0264,14
us,OWLS,Frucher (Meyer Samuel),0.0264,15
us,OWLS,Lin (Meng-Shiang),0.026,16
us,OWLS,Chiang (Chia Fang),0.0233,17
us,OWLS,Citi Investment Research (US),0.0117,18
us,OWLS,"UBS Financial Services, Inc.",0.0024,19
us,OWLS,Penserra Capital Management LLC,0.0002,20
us,OWLT,"Eclipse ventures , LLC",26.4962,1
us,OWLT,"AWM Investment Company, Inc.",6.8073,2
us,OWLT,Trilogy Equity Partners LLC,5.3932,3
us,OWLT,Workman (Kurt),4.6767,4
us,OWLT,Columbia Threadneedle Investments (US),4.2529,5
us,OWLT,"Granahan Investment Management, LLC",4.0829,6
us,OWLT,Kinderhook Partners L.P.,3.9165,7
us,OWLT,"Cannell Capital, LLC",3.4344,8
us,OWLT,"Vanguard Capital Management, LLC",2.689,9
us,OWLT,Victory Capital Management Inc.,2.1241,10
us,OWLT,Stanton (John W.),1.5633,11
us,OWLT,The Melton 2020 Irrevocable Trust,1.2796,12
us,OWLT,"Portolan Capital Management, L.L.C.",1.1846,13
us,OWLT,Pelion Venture Partners,1.1198,14
us,OWLT,"Cresset Asset Management, LLC",1.091,15
us,OWLT,"BlackRock Institutional Trust Company, N.A.",1.0096,16
us,OWLT,Kim (John C),0.8018,17
us,OWLT,Renaissance Technologies LLC,0.7847,18
us,OWLT,"Harbor Capital Advisors, Inc.",0.7687,19
us,OWLT,"Geode Capital Management, L.L.C.",0.7515,20
us,OXBR,Madhu (Sanjay),6.1398,1
us,OXBR,Martin (Allan),3.1188,2
us,OXBR,Timothy (Wrendon),2.2222,3
us,OXBR,"Geode Capital Management, L.L.C.",1.9186,4
us,OXBR,LPL Financial LLC,1.2427,5
us,OXBR,Thompson (Lesley Helen),0.9319,6
us,OXBR,"J.W. Cole Advisors, Inc.",0.9295,7
us,OXBR,"Henrickson Nauta Wealth Advisors, Inc",0.8366,8
us,OXBR,Gowda (Arun),0.7344,9
us,OXBR,Merren (Dwight Lyndon),0.7344,10
us,OXBR,"Vanguard Capital Management, LLC",0.7219,11
us,OXBR,Renaissance Technologies LLC,0.4036,12
us,OXBR,Citadel Advisors LLC,0.3923,13
us,OXBR,Vanguard Fiduciary Trust Co,0.3289,14
us,OXBR,Martin (Marie B),0.2139,15
us,OXBR,State Street Investment Management (US),0.1913,16
us,OXBR,"Susquehanna International Group, LLP",0.1791,17
us,OXBR,Columbia Threadneedle Investments (US),0.1234,18
us,OXBR,Morgan Stanley Smith Barney LLC,0.1111,19
us,OXBR,"Dimensional Fund Advisors, L.P.",0.0619,20
us,OXBRW,LPL Financial LLC,,1
us,OXBRW,"Mercer Global Advisors, Inc.",,2
us,OXBRW,"UBS Financial Services, Inc.",,3
us,OXBRW,"Harbor Investment Advisory, LLC",,4
us,OXBRW,"Susquehanna International Group, LLP",,5
us,OXBRW,Clear Street LLC,,6
us,OXBRW,Jaffetilchin Investment Partners LLC,,7
us,OXBRW,"Two Sigma Investments, LP",,8
us,OXBRW,BofA Global Research (US),,9
us,OXBRW,Clear Street Group Inc,,10
us,OXLC,Parametric Portfolio Associates LLC,3.4383,1
us,OXLC,Cohen (Jonathan H),1.6026,2
us,OXLC,Rosenthal (Saul B),1.5955,3
us,OXLC,Citadel Advisors LLC,1.1715,4
us,OXLC,Eagle Point Credit Management LLC,0.8545,5
us,OXLC,Barclays Bank PLC,0.5514,6
us,OXLC,Border to Coast Pensions Partnership Ltd,0.4506,7
us,OXLC,"Saba Capital Management, L.P.",0.4369,8
us,OXLC,KKR Credit Advisors (US) LLC,0.3795,9
us,OXLC,Ares Management LLC,0.2649,10
us,OXLC,"Alpine Global Management, LLC",0.2642,11
us,OXLC,"Thomas J. Herzfeld Advisors, Inc.",0.2279,12
us,OXLC,"Freestone Capital Management, LLC",0.2267,13
us,OXLC,"Virtus Investment Advisers, Inc.",0.2137,14
us,OXLC,Modern Capital Management Co,0.212,15
us,OXLC,Mellon Investments Corporation,0.2036,16
us,OXLC,"J.W. Cole Advisors, Inc.",0.1716,17
us,OXLC,BI Asset Management Fondsmæglerselskab A/S,0.1668,18
us,OXLC,"Virtus Advisers, LLC",0.1572,19
us,OXLC,Delphi Financial Group Inc,0.1485,20
us,OXLCN,Karpus Investment Management,23.6576,1
us,OXLCN,"IAT Reinsurance Co., Ltd.",0.0,2
us,OXLCO,Karpus Investment Management,19.2188,1
us,OXLCO,"Infrastructure Capital Advisors, LLC",0.0001,2
us,OXLCO,"NBC Securities, Inc.",0.0,3
us,OXLCP,Karpus Investment Management,5.4572,1
us,OXLCP,RMC Investment Advisors,0.3745,2
us,OXLCP,"NBC Securities, Inc.",0.0,3
us,OXLCP,"NBC Securities, Inc.",0.0,4
us,OXLCP,"NBC Securities, Inc.",0.0,5
us,OXM,"BlackRock Institutional Trust Company, N.A.",13.1874,1
us,OXM,Fidelity Management & Research Company LLC,9.3842,2
us,OXM,"Charles Schwab Investment Management, Inc.",4.5996,3
us,OXM,"American Century Investment Management, Inc.",4.2918,4
us,OXM,"Vanguard Capital Management, LLC",4.1918,5
us,OXM,"Dimensional Fund Advisors, L.P.",4.1415,6
us,OXM,AllianceBernstein L.P.,4.0546,7
us,OXM,State Street Investment Management (US),3.6697,8
us,OXM,Fidelity Institutional Asset Management,3.4772,9
us,OXM,Lanier (Stephen S),3.2507,10
us,OXM,"Arrowstreet Capital, Limited Partnership",2.842,11
us,OXM,Silvercrest Asset Management Group LLC,2.7268,12
us,OXM,"Vanguard Portfolio Management, LLC",2.5436,13
us,OXM,Managed Account Advisors LLC,2.536,14
us,OXM,Millennium Management LLC,2.4895,15
us,OXM,"Geode Capital Management, L.L.C.",2.2752,16
us,OXM,"Two Sigma Investments, LP",2.1742,17
us,OXM,PIMCO (US),1.9247,18
us,OXM,"Wellington Management Company, LLP",1.85,19
us,OXM,"GW&K Investment Management, LLC",1.8332,20
us,OXSQ,Cohen (Jonathan H),2.3026,1
us,OXSQ,Rosenthal (Saul B),2.0955,2
us,OXSQ,Royce (Charles M),2.025,3
us,OXSQ,Legal & General Investment Management Ltd.,0.5591,4
us,OXSQ,Squarepoint Capital LLP,0.4866,5
us,OXSQ,BlackRock Asset Management Ireland Limited,0.2831,6
us,OXSQ,BlackRock Advisors (UK) Limited,0.2761,7
us,OXSQ,"Virtus Advisers, LLC",0.2278,8
us,OXSQ,"Virtus Investment Advisers, Inc.",0.2032,9
us,OXSQ,Bank of America Private Bank,0.1928,10
us,OXSQ,"Moloney Securities Asset Management, LLC",0.1555,11
us,OXSQ,XTX Markets LLC,0.1544,12
us,OXSQ,Virtu Americas LLC,0.114,13
us,OXSQ,"UBS Financial Services, Inc.",0.1073,14
us,OXSQ,"Silverberg Bernstein Capital Management, LLC",0.1016,15
us,OXSQ,Canada Life Assurance Company,0.0943,16
us,OXSQ,"Founders Financial Alliance, LLC",0.0808,17
us,OXSQ,HRT Financial LP,0.0764,18
us,OXSQ,"Two Sigma Investments, LP",0.0691,19
us,OXSQ,LPL Financial LLC,0.069,20
us,OXY,Berkshire Hathaway Inc.,26.6371,1
us,OXY,Dodge & Cox,7.4485,2
us,OXY,"Vanguard Capital Management, LLC",4.7669,3
us,OXY,State Street Investment Management (US),4.3504,4
us,OXY,"BlackRock Institutional Trust Company, N.A.",3.7312,5
us,OXY,"Vanguard Portfolio Management, LLC",3.638,6
us,OXY,"Geode Capital Management, L.L.C.",1.8948,7
us,OXY,"GQG Partners, LLC",1.841,8
us,OXY,"H&H International Investment, LLC",1.0317,9
us,OXY,"Dimensional Fund Advisors, L.P.",1.0068,10
us,OXY,BlackRock Asset Management Ireland Limited,0.627,11
us,OXY,"Charles Schwab Investment Management, Inc.",0.5666,12
us,OXY,"Northern Trust Investments, Inc.",0.5559,13
us,OXY,Invesco Capital Management LLC,0.5048,14
us,OXY,"Pacer Advisors, Inc.",0.4715,15
us,OXY,Morgan Stanley & Co. LLC,0.4156,16
us,OXY,Vanguard Fiduciary Trust Co,0.4083,17
us,OXY,Legal & General Investment Management Ltd.,0.3899,18
us,OXY,Mellon Investments Corporation,0.3694,19
us,OXY,BofA Global Research (US),0.3554,20
us,OXY_T,MFN Partners Management LP,,1
us,OXY_T,"Philip James Wealth Mangement, LLC",,2
us,OXY_T,"Susquehanna International Group, LLP",,3
us,OXY_T,Warberg Asset Management LLC,,4
us,OXY_T,"Adams Asset Advisors, LLC",,5
us,OXY_T,Skaana Management L.P.,,6
us,OXY_T,OnyxPoint Global Management LP,,7
us,OXY_T,"GoodHaven Capital Management, LLC",,8
us,OXY_T,"Smead Capital Management, Inc.",,9
us,OXY_T,Mariner Wealth Advisors,,10
us,OXY_T,BofA Global Research (US),,11
us,OXY_T,GTS Securities LLC,,12
us,OXY_T,"CSS, LLC",,13
us,OXY_T,"SG Americas Securities, L.L.C.",,14
us,OXY_T,Virtu Americas LLC,,15
us,OXY_T,"Mutual Advisors, LLC",,16
us,OXY_T,Morgan Stanley & Co. LLC,,17
us,OXY_T,"D. E. Shaw & Co., L.P.",,18
us,OXY_T,"Franklin Advisers, Inc.",,19
us,OXY_T,Morgan Stanley Smith Barney LLC,,20
us,OYSE,"Glazer Capital, LLC",5.9597,1
us,OYSE,Barclays Bank PLC,5.7053,2
us,OYSE,Magnetar Capital Partners LP,4.9985,3
us,OYSE,"Westchester Capital Management, LLC",4.9797,4
us,OYSE,"D. E. Shaw & Co., L.P.",4.8152,5
us,OYSE,Meteora Capital LLC,4.6139,6
us,OYSE,Linden Advisors L.P.,4.4217,7
us,OYSE,"AQR Capital Management, LLC",4.3782,8
us,OYSE,LMR Partners LLP,4.2295,9
us,OYSE,PICTON Investments,3.845,10
us,OYSE,"Tenor Capital Management Co., L.P.",3.4605,11
us,OYSE,"Two Sigma Investments, LP",3.0664,12
us,OYSE,Hudson Bay Capital Management LP,2.6781,13
us,OYSE,Karpus Investment Management,2.5302,14
us,OYSE,Millennium Management LLC,2.4223,15
us,OYSE,"Radcliffe Capital Management, L.P.",2.3983,16
us,OYSE,"Moore Capital Management, LP",1.9225,17
us,OYSE,RiverNorth Capital Management LLC,1.9129,18
us,OYSE,"Berkley Dean & Company, Inc.",1.8297,19
us,OYSE,Oyster Enterprises II LLC,1.7495,20
us,OYSER,Meteora Capital LLC,,1
us,OYSER,Magnetar Capital Partners LP,,2
us,OYSER,"Harraden Circle Investments, LLC",,3
us,OYSER,"AQR Capital Management, LLC",,4
us,OYSER,LMR Partners LLP,,5
us,OYSER,Linden Advisors L.P.,,6
us,OYSER,"Tenor Capital Management Co., L.P.",,7
us,OYSER,"Westchester Capital Management, LLC",,8
us,OYSER,PICTON Investments,,9
us,OYSER,Verition Fund Management LLC,,10
us,OYSER,"Glazer Capital, LLC",,11
us,OYSER,Millennium Management LLC,,12
us,OYSER,"Radcliffe Capital Management, L.P.",,13
us,OYSER,Hudson Bay Capital Management LP,,14
us,OYSER,"Moore Capital Management, LP",,15
us,OYSER,RiverNorth Capital Management LLC,,16
us,OYSER,"Aristeia Capital, L.L.C.",,17
us,OYSER,Healthcare Of Ontario Pension Plan,,18
us,OYSER,"Shaolin Capital Management, LLC",,19
us,OYSER,Alberta Investment Management Corporation,,20
us,OYSEU,Clear Street LLC,1.1921,1
us,OYSEU,Calamos Advisors LLC,0.4733,2
us,OYSEU,Millennium Management LLC,0.3883,3
us,OYSEU,J.P. Morgan Securities LLC,0.3845,4
us,OYSEU,OMERS Administration Corporation,0.2347,5
us,OYSEU,Clear Street Group Inc,0.1948,6
us,OYSEU,Readystate Asset Management LP,0.1902,7
us,OYSEU,Accelerate Financial Technologies Inc.,0.0769,8
us,OYSEU,Citadel Advisors LLC,0.051,9
us,OYSEU,"UBS Financial Services, Inc.",0.0086,10
us,OYSEU,"Highbridge Capital Management, LLC",0.0,11
us,OYSEU,"Westchester Capital Management, LLC",0.0,12
us,OYSEU,"Moore Capital Management, LP",0.0,13
us,OYSEU,Davidson Kempner Capital Management LP,0.0,14
us,OYSEU,"Berkley Dean & Company, Inc.",0.0,15
us,OYSEU,Principal Global Investors (Equity),0.0,16
us,OYSEU,Healthcare Of Ontario Pension Plan,0.0,17
us,OYSEU,"Lazard Asset Management, L.L.C.",0.0,18
us,OYSEU,"Gabelli Funds, LLC",0.0,19
us,OYSEU,Alberta Investment Management Corporation,0.0,20
us,OZK,"BlackRock Institutional Trust Company, N.A.",9.0261,1
us,OZK,"Dimensional Fund Advisors, L.P.",6.0582,2
us,OZK,State Street Investment Management (US),5.6124,3
us,OZK,Gleason (George G II),5.4072,4
us,OZK,"Vanguard Portfolio Management, LLC",4.8963,5
us,OZK,Wasatch Global Investors Inc,4.2932,6
us,OZK,"Vanguard Capital Management, LLC",4.2841,7
us,OZK,"Charles Schwab Investment Management, Inc.",3.5148,8
us,OZK,"American Century Investment Management, Inc.",3.0731,9
us,OZK,First Trust Advisors L.P.,2.7761,10
us,OZK,"Geode Capital Management, L.L.C.",1.9629,11
us,OZK,Van Berkom & Associates Inc.,1.5767,12
us,OZK,"Jarislowsky Fraser, Ltd.",1.5162,13
us,OZK,1832 Asset Management L.P.,1.5026,14
us,OZK,"AQR Capital Management, LLC",1.4473,15
us,OZK,"D. E. Shaw & Co., L.P.",1.2584,16
us,OZK,Norges Bank Investment Management (NBIM),1.1883,17
us,OZK,Citadel Advisors LLC,1.1582,18
us,OZK,Giverny Capital Inc.,1.1558,19
us,OZK,Millennium Management LLC,0.9866,20
us,OZKAP,"BlackRock Institutional Trust Company, N.A.",6.8591,1
us,OZKAP,Invesco Capital Management LLC,5.2708,2
us,OZKAP,Mirae Asset Global Investments (USA) LLC,1.7779,3
us,OZKAP,"IAT Reinsurance Co., Ltd.",0.4286,4
us,OZKAP,"Ancora Advisors, L.L.C.",0.2857,5
us,OZKAP,BMO Asset Management Inc.,0.1173,6
us,OZKAP,Fubon Asset Management Company Ltd.,0.0752,7
us,OZKAP,"VELA Investment Management, LLC",0.0621,8
us,OZKAP,"Yuanta Securities Investment Trust Co., Ltd.",0.0174,9
us,OZKAP,Heungkuk Asset Management Company Ltd.,0.0002,10
us,OZKAP,"Infrastructure Capital Advisors, LLC",0.0,11
us,P,Fidelity Management & Research Company LLC,14.9093,1
us,P,"BlackRock Institutional Trust Company, N.A.",8.9021,2
us,P,"Vanguard Portfolio Management, LLC",5.1113,3
us,P,"Vanguard Capital Management, LLC",4.2304,4
us,P,Colgrove (John),3.7896,5
us,P,State Street Investment Management (US),3.3913,6
us,P,"Geode Capital Management, L.L.C.",2.4429,7
us,P,"T. Rowe Price Investment Management, Inc.",1.792,8
us,P,"Disciplined Growth Investors, Inc.",1.4039,9
us,P,Norges Bank Investment Management (NBIM),1.1912,10
us,P,"Arrowstreet Capital, Limited Partnership",1.1463,11
us,P,Renaissance Technologies LLC,1.1311,12
us,P,"AQR Capital Management, LLC",0.9886,13
us,P,"BNP Paribas Asset Management USA, Inc.",0.9188,14
us,P,"William Blair & Company, L.L.C. (Research)",0.8779,15
us,P,"William Blair Investment Management, LLC",0.8669,16
us,P,Mariner Wealth Advisors,0.8398,17
us,P,BNP Paribas Asset Management UK Limited,0.7831,18
us,P,"Franklin Advisers, Inc.",0.7607,19
us,P,"Northern Trust Investments, Inc.",0.697,20
us,PAAC,Proem SPAC Partners I LLC,26.1002,1
us,PAAC,Linden Advisors L.P.,5.6423,2
us,PAAC,Millennium Management LLC,4.2458,3
us,PAAC,Context Capital Management LLC,1.6927,4
us,PAAC,Pennsylvania Public School Employees Retirement System,0.6469,5
us,PAAC,Accelerate Financial Technologies Inc.,0.1289,6
us,PAAS,Van Eck Associates Corporation,5.109,1
us,PAAS,Mirae Asset Global Investments (USA) LLC,3.6452,2
us,PAAS,"Vanguard Capital Management, LLC",2.7149,3
us,PAAS,Pan American Silver Corp,2.1576,4
us,PAAS,Fidelity Management & Research Company LLC,1.6277,5
us,PAAS,BlackRock Investment Management (UK) Ltd.,1.613,6
us,PAAS,"Jane Street Capital, L.L.C.",1.5127,7
us,PAAS,Norges Bank Investment Management (NBIM),1.3904,8
us,PAAS,"Invesco Advisers, Inc.",1.3835,9
us,PAAS,Capital International Investors,1.3524,10
us,PAAS,BlackRock Advisors (UK) Limited,0.9179,11
us,PAAS,"Geode Capital Management, L.L.C.",0.9083,12
us,PAAS,Fidelity Investments Canada ULC,0.8815,13
us,PAAS,Vanguard Fiduciary Trust Co,0.8667,14
us,PAAS,Millennium Management LLC,0.8546,15
us,PAAS,RBC Global Asset Management Inc.,0.8428,16
us,PAAS,"Dimensional Fund Advisors, L.P.",0.8328,17
us,PAAS,"Arrowstreet Capital, Limited Partnership",0.8002,18
us,PAAS,"Connor, Clark & Lunn Investment Management Ltd.",0.7396,19
us,PAAS,Capital Research Global Investors,0.7,20
us,PAC,"BlackRock Institutional Trust Company, N.A.",3.5459,1
us,PAC,"Lazard Asset Management, L.L.C.",2.2584,2
us,PAC,T. Rowe Price Hong Kong Limited,1.525,3
us,PAC,State Street Investment Management (US),0.9066,4
us,PAC,Renaissance Technologies LLC,0.8008,5
us,PAC,RREEF America L.L.C.,0.6094,6
us,PAC,"Nuveen Asset Management, LLC",0.3622,7
us,PAC,Northcape Capital Pty. Ltd.,0.3344,8
us,PAC,"Dimensional Fund Advisors, L.P.",0.3022,9
us,PAC,Morgan Stanley & Co. LLC,0.2211,10
us,PAC,BlackRock Asset Management North Asia Limited,0.1979,11
us,PAC,1832 Asset Management L.P.,0.197,12
us,PAC,Russell Investments Trust Company,0.171,13
us,PAC,"American Century Investment Management, Inc.",0.1707,14
us,PAC,Fisher Funds Management Limited,0.1626,15
us,PAC,Carnegie Investment Counsel,0.1562,16
us,PAC,ETF Architect,0.1437,17
us,PAC,"Alpha Architect, LLC",0.1437,18
us,PAC,BlackRock Asset Management Canada Limited,0.1405,19
us,PAC,Healthcare Of Ontario Pension Plan,0.1354,20
us,PACB,ARK Investment Management LLC,11.6784,1
us,PACB,"BlackRock Institutional Trust Company, N.A.",6.9833,2
us,PACB,SoftBank Group Corp,6.5845,3
us,PACB,"Vanguard Capital Management, LLC",4.1138,4
us,PACB,"Geode Capital Management, L.L.C.",2.279,5
us,PACB,"Amova Asset Management Co., Ltd.",2.2659,6
us,PACB,State Street Investment Management (US),1.9709,7
us,PACB,"D. E. Shaw & Co., L.P.",1.4289,8
us,PACB,Millennium Management LLC,1.3988,9
us,PACB,Point72 (DIFC) Ltd,1.3748,10
us,PACB,"Casdin Capital, LLC",1.3599,11
us,PACB,"Two Sigma Investments, LP",1.1927,12
us,PACB,Shimoda Holdings LLC,1.1268,13
us,PACB,Citadel Advisors LLC,1.0194,14
us,PACB,"Point72 Asset Management, L.P.",0.9522,15
us,PACB,"Vanguard Portfolio Management, LLC",0.9235,16
us,PACB,Nuveen LLC,0.8958,17
us,PACB,Renaissance Technologies LLC,0.8014,18
us,PACB,"Charles Schwab Investment Management, Inc.",0.7745,19
us,PACB,Morgan Stanley & Co. LLC,0.726,20
us,PACH,Barclays Bank PLC,6.7862,1
us,PACH,"D. E. Shaw & Co., L.P.",5.6629,2
us,PACH,"Glazer Capital, LLC",5.4744,3
us,PACH,Magnetar Capital Partners LP,4.5219,4
us,PACH,Linden Advisors L.P.,4.5219,5
us,PACH,"AQR Capital Management, LLC",4.4523,6
us,PACH,"Two Sigma Investments, LP",3.6062,7
us,PACH,Wealthspring Capital LLC,3.5101,8
us,PACH,MMCAP Asset Management,3.3914,9
us,PACH,"Wolverine Asset Management, LLC",3.1779,10
us,PACH,Healthcare Of Ontario Pension Plan,2.9392,11
us,PACH,"Radcliffe Capital Management, L.P.",2.8454,12
us,PACH,"Tenor Capital Management Co., L.P.",2.7131,13
us,PACH,Meteora Capital LLC,2.4869,14
us,PACH,Verition Fund Management LLC,2.3765,15
us,PACH,Karpus Investment Management,2.2699,16
us,PACH,First Trust Capital Management L.P.,2.2609,17
us,PACH,PICTON Investments,2.2609,18
us,PACH,Polar Asset Management Partners Inc.,2.2609,19
us,PACH,Alberta Investment Management Corporation,2.2609,20
us,PACHU,LMR Partners LLP,2.9644,1
us,PACHU,HGC Investment Management Inc.,2.9371,2
us,PACHU,Clear Street LLC,2.3635,3
us,PACHU,"TD Securities, Inc.",1.434,4
us,PACHU,Syquant Capital S.A.S,0.4348,5
us,PACHU,J.P. Morgan Securities LLC,0.3953,6
us,PACHU,Lineage Point Capital LP,0.2011,7
us,PACHU,Readystate Asset Management LP,0.1245,8
us,PACHU,HRT Financial LP,0.0988,9
us,PACHU,"Yakira Capital Management, Inc.",0.0968,10
us,PACHU,Rangeley Capital LLC,0.0875,11
us,PACHU,Clear Street Group Inc,0.065,12
us,PACHU,Accelerate Financial Technologies Inc.,0.0395,13
us,PACHU,Longfellow Investment Management Co. LLC,0.002,14
us,PACHU,Healthcare Of Ontario Pension Plan,0.0,15
us,PACHU,OMERS Administration Corporation,0.0,16
us,PACHU,"Lazard Asset Management, L.L.C.",0.0,17
us,PACHU,Calamos Advisors LLC,0.0,18
us,PACHU,Alberta Investment Management Corporation,0.0,19
us,PACHU,"UBS Financial Services, Inc.",0.0,20
us,PACK,JS Capital Management LLC,35.6899,1
us,PACK,Asali (Omar M),5.5561,2
us,PACK,Soros Capital Management LLC,5.4127,3
us,PACK,G2 Investment Partners Management LLC,3.9031,4
us,PACK,"Dimensional Fund Advisors, L.P.",3.5599,5
us,PACK,Schusterman Interests LLC,3.5287,6
us,PACK,Perot Investments,3.4676,7
us,PACK,"BlackRock Institutional Trust Company, N.A.",3.285,8
us,PACK,"ArrowMark Colorado Holdings, LLC",2.4933,9
us,PACK,"Portolan Capital Management, L.L.C.",2.2804,10
us,PACK,"Vanguard Capital Management, LLC",2.2728,11
us,PACK,CenterBook Partners LP,2.1135,12
us,PACK,Millennium Management LLC,1.8566,13
us,PACK,Royce Investment Partners,1.7839,14
us,PACK,"Geode Capital Management, L.L.C.",1.2478,15
us,PACK,"Meros Investment Management, LP",1.1544,16
us,PACK,State Street Investment Management (US),1.0718,17
us,PACK,"Bridgeway Capital Management, LLC",0.9686,18
us,PACK,Seshadri (Salil),0.9459,19
us,PACK,Tranen (Alicia M.),0.9387,20
us,PACS,Murray (Jason Hulse),34.5435,1
us,PACS,Hancock (Mark),33.9085,2
us,PACS,"Cohen & Steers Capital Management, Inc.",5.7642,3
us,PACS,Fidelity Management & Research Company LLC,2.6608,4
us,PACS,Crewe Advisors LLC,2.0896,5
us,PACS,"BlackRock Institutional Trust Company, N.A.",1.9422,6
us,PACS,"Alyeska Investment Group, L.P.",1.4216,7
us,PACS,"Vanguard Portfolio Management, LLC",1.176,8
us,PACS,"American Century Investment Management, Inc.",1.1434,9
us,PACS,"Vanguard Capital Management, LLC",1.1402,10
us,PACS,Columbia Threadneedle Investments (US),0.708,11
us,PACS,State Street Investment Management (US),0.6464,12
us,PACS,"Geode Capital Management, L.L.C.",0.6449,13
us,PACS,Jergensen (Joshua),0.5818,14
us,PACS,Royce Investment Partners,0.5735,15
us,PACS,"Dimensional Fund Advisors, L.P.",0.4929,16
us,PACS,"Wellington Management Company, LLP",0.4322,17
us,PACS,Lee (Joseph Robert),0.4095,18
us,PACS,8 knots Management LLC,0.3855,19
us,PACS,"Defilade Capital Management, L.P.",0.3817,20
us,PAG,Penske Corporation,51.9871,1
us,PAG,Mitsui & Co Ltd,20.2621,2
us,PAG,"BlackRock Institutional Trust Company, N.A.",3.1152,3
us,PAG,Victory Capital Management Inc.,2.5157,4
us,PAG,"Dimensional Fund Advisors, L.P.",2.2022,5
us,PAG,Burgundy Asset Management Ltd.,1.2507,6
us,PAG,"Vanguard Portfolio Management, LLC",1.2413,7
us,PAG,"Vanguard Capital Management, LLC",1.1528,8
us,PAG,LSV Asset Management,1.1023,9
us,PAG,"AQR Capital Management, LLC",1.0786,10
us,PAG,State Street Investment Management (US),0.9668,11
